"Autonomous_region","State_2","Island","INE","Village","Web","Identificador","Name","Name_2","Length","Width","Occupation_level","Urbanization_level","Promenade","Sand_type","Surge","Nudism","Vegetation","Blue_flag","SOS","Disabled_access","Bus","Parking","Parking_security","Parking_Q","Toilets","Footbaths","Showers","Trash","Clean_service","Umbrelas_rent","Hammocks_rent","Tourism_office","Food_shop","Beverage_shop","Children_area","Sport_area","Diving","Surf","Coordenate_UTM_X","Coordenate_UTM_Y","Huso","Coordenada_geografica_Longitud","Coordenada_geografica_Latitud","Composition","Protected_area","Latitude","Longitude","Point"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",36,"Cala Cristal","",170,15,"Low","Isolated","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,611823.775,4126671.563,30,"01<U+222B> 44' 18,972'' W","37<U+222B> 16' 47,724'' N","Grave / Sand",FALSE,37.27926278,-1.738635448,"<p><strong>Beach name: </strong>Cala Cristal<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>170 m<br><strong>Beach width: </strong>15 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",37,"Cala de la Dolores","",150,25,"Low","Isolated","FALSE","","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",TRUE,FALSE,FALSE,"TRUE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,609530.34,4123758.12,30,"01<U+222B> 45' 53,63'' W","37<U+222B> 15' 14,190'' N","Grave",FALSE,37.25328051,-1.764928622,"<p><strong>Beach name: </strong>Cala de la Dolores<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>150 m<br><strong>Beach width: </strong>25 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",38,"Cala Invencible","",400,20,"Low","Isolated","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,610327.724,4125026.555,30,"01<U+222B> 45' 20,590'' W","37<U+222B> 15' 54,998'' N","Grave / Sand",FALSE,37.26461714,-1.75575116,"<p><strong>Beach name: </strong>Cala Invencible<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>400 m<br><strong>Beach width: </strong>20 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",39,"Cala Panizo","",750,25,"Medium","Semiurban","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,615228,4131303,30,"01<U+222B> 41' 58,180'' W","37<U+222B> 19' 16,480'' N","Grave / Sand",FALSE,37.32058326,-1.6995264,"<p><strong>Beach name: </strong>Cala Panizo<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>750 m<br><strong>Beach width: </strong>25 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",40,"El Calon","",500,25,"Low","Semiurban","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",FALSE,FALSE,TRUE,FALSE,"FALSE",FALSE,614664.4,4129981.55,30,"01<U+222B> 42' 21,820'' W","37<U+222B> 18' 33,840'' N","Stone / Rock / Grave / Sand",FALSE,37.30874481,-1.70608991,"<p><strong>Beach name: </strong>El Calon<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>500 m<br><strong>Beach width: </strong>25 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",41,"Embarcadero Viejo","",100,20,"Low","Isolated","FALSE","","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,612451,4127281,30,"01<U+222B> 43' 53,170'' W","37<U+222B> 17' 07,220'' N","Grave",FALSE,37.28467915,-1.731469784,"<p><strong>Beach name: </strong>Embarcadero Viejo<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>100 m<br><strong>Beach width: </strong>20 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",42,"Fabrica del Duro","",600,15,"Low","Isolated","FALSE","Golden","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,608345.99,4122054.61,30,"01<U+222B> 46' 42,630'' W","37<U+222B> 14' 19,400'' N","Grave / Sand",FALSE,37.23806737,-1.778528481,"<p><strong>Beach name: </strong>Fabrica del Duro<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>600 m<br><strong>Beach width: </strong>15 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",43,"Peñon Cortado","",110,15,"Low","Isolated","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,611227,4125973,30,"01<U+222B> 44' 43,580'' W","37<U+222B> 16' 25,320'' N","Grave / Sand",FALSE,37.27303913,-1.745470041,"<p><strong>Beach name: </strong>Peñon Cortado<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>110 m<br><strong>Beach width: </strong>15 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",44,"Pozo del Esparto","",1200,25,"Medium","Urban","TRUE","Dark","Moderate swell","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,615749.747,4132481.588,30,"01<U+222B> 41' 36,320'' W","37<U+222B> 19' 54,483'' N","Grave / Sand",FALSE,37.33113911,-1.693455404,"<p><strong>Beach name: </strong>Pozo del Esparto<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>1200 m<br><strong>Beach width: </strong>25 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",45,"Quitapellejos","Palomares",1400,30,"Low","Isolated","FALSE","Golden","Moderate swell","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,607112.613,4121548.543,30,"01<U+222B> 47' 32,901'' W","37<U+222B> 14' 03,512'' N","Grave / Sand",FALSE,37.23364943,-1.79250325,"<p><strong>Beach name: </strong>Quitapellejos<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>1400 m<br><strong>Beach width: </strong>30 m</p>"
"Andalucia","Almeria","",4035,"Cuevas del Almanzora","http://www.cuevasdelalmanzora.es/",46,"Villaricos","",550,40,"Medium","Urban","TRUE","","Calm","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,TRUE,FALSE,"TRUE",FALSE,609152.05,4123306.6,30,"01<U+222B> 46' 09,220'' W","37<U+222B> 14' 59,680'' N","Grave",TRUE,37.24925594,-1.769259542,"<p><strong>Beach name: </strong>Villaricos<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Cuevas del Almanzora<br><strong>Beach length: </strong>550 m<br><strong>Beach width: </strong>40 m</p>"
"Andalucia","Almeria","",4902,"El Ejido","http://www.elejido.org/",47,"Levante Almerimar","",1000,90,"Medium","Semiurban","TRUE","Dark","Moderate swell / Windy","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,519375.96,4060692.88,30,"02<U+222B> 46' 59,180'' W","36<U+222B> 41' 30,070'' N","Sand",FALSE,36.69103749,-2.783112204,"<p><strong>Beach name: </strong>Levante Almerimar<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>El Ejido<br><strong>Beach length: </strong>1000 m<br><strong>Beach width: </strong>90 m</p>"
"Andalucia","Almeria","",4902,"El Ejido","http://www.elejido.org/",48,"Poniente Almerimar","",1950,90,"High","Urban","TRUE","Dark","Moderate swell / Windy","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",TRUE,517597.806,4061939.293,30,"02<U+222B> 48' 10,737'' W","36<U+222B> 42' 10,644'' N","Sand",FALSE,36.7023081,-2.802987465,"<p><strong>Beach name: </strong>Poniente Almerimar<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>El Ejido<br><strong>Beach length: </strong>1950 m<br><strong>Beach width: </strong>90 m</p>"
"Andalucia","Almeria","",4902,"El Ejido","http://www.elejido.org/",49,"Balerma","",2090,40,"High","Urban","TRUE","Dark","Moderate swell / Windy","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,510315.741,4064530.498,30,"02<U+222B> 53' 04,107'' W","36<U+222B> 43' 35,123'' N","Grave / Sand",FALSE,36.72577401,-2.884477122,"<p><strong>Beach name: </strong>Balerma<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>El Ejido<br><strong>Beach length: </strong>2090 m<br><strong>Beach width: </strong>40 m</p>"
"Andalucia","Almeria","",4902,"El Ejido","http://www.elejido.org/",50,"Cerrillos","Punta Entinas",4500,90,"Low","Isolated","FALSE","Dark","Moderate swell / Windy","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"TRUE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,528716.804,4060772.145,30,"02<U+222B> 40' 42,759'' W","36<U+222B> 41' 31,790'' N","Sand",TRUE,36.69151567,-2.678552302,"<p><strong>Beach name: </strong>Cerrillos<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>El Ejido<br><strong>Beach length: </strong>4500 m<br><strong>Beach width: </strong>90 m</p>"
"Andalucia","Almeria","",4902,"El Ejido","http://www.elejido.org/",51,"Los Baños - Punta de Baños","Guardias Viejas",3000,60,"Low","Isolated","FALSE","Dark","Moderate swell / Windy","FALSE","TRUE",TRUE,TRUE,FALSE,TRUE,TRUE,"","> 100",TRUE,FALSE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,TRUE,FALSE,"FALSE",TRUE,514082.72,4061411.92,30,"02<U+222B> 50' 32,440'' W","36<U+222B> 41' 53,740'' N","Grave / Sand",FALSE,36.69761261,-2.842349428,"<p><strong>Beach name: </strong>Los Baños - Punta de Baños<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>El Ejido<br><strong>Beach length: </strong>3000 m<br><strong>Beach width: </strong>60 m</p>"
"Andalucia","Almeria","",4902,"El Ejido","http://www.elejido.org/",52,"Peña del Moro","",3000,50,"Medium","Isolated","FALSE","Dark","Moderate swell / Windy","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",TRUE,512557.06,4061652.34,30,"02<U+222B> 51' 33,920'' W","36<U+222B> 42' 01,610'' N","Grave / Sand",FALSE,36.69980132,-2.859424602,"<p><strong>Beach name: </strong>Peña del Moro<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>El Ejido<br><strong>Beach length: </strong>3000 m<br><strong>Beach width: </strong>50 m</p>"
"Andalucia","Almeria","",4041,"Enix","http://www.enix.es",53,"El Palmer","La Parra",700,17,"Medium","Semiurban","FALSE","","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,542123,4075410,30,"02<U+222B> 31' 39,615'' W","36<U+222B> 49' 25,022'' N","Stone / Rock / Grave",FALSE,36.8229665,-2.527682765,"<p><strong>Beach name: </strong>El Palmer<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Enix<br><strong>Beach length: </strong>700 m<br><strong>Beach width: </strong>17 m</p>"
"Andalucia","Almeria","",4049,"Garrucha","http://www.garrucha.es",54,"Garrucha","Las escobetas",1370,27,"High","Urban","TRUE","Golden","Calm","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,604623.504,4115397.56,30,"01<U+222B> 49' 17,005'' W","37<U+222B> 10' 44,968'' N","Sand",FALSE,37.17849943,-1.821420318,"<p><strong>Beach name: </strong>Garrucha<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Garrucha<br><strong>Beach length: </strong>1370 m<br><strong>Beach width: </strong>27 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",55,"Castillo de Macenas","",1420,60,"Medium","Isolated","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","> 100",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,602225,4104331,30,"01<U+222B> 50' 59,70'' W","37<U+222B> 04' 46,870'' N","Rock / Grave / Sand",FALSE,37.0790306,-1.84994468,"<p><strong>Beach name: </strong>Castillo de Macenas<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>1420 m<br><strong>Beach width: </strong>60 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",56,"Cueva del Lobo","Ventanicas",1750,35,"High","Urban","TRUE","Dark","Moderate swell","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,602655.376,4107520.615,30,"01<U+222B> 50' 40,697'' W","37<U+222B> 06' 30,190'' N","Rock / Sand",FALSE,37.10772928,-1.844667365,"<p><strong>Beach name: </strong>Cueva del Lobo<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>1750 m<br><strong>Beach width: </strong>35 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",57,"El Cantal","Piedra Villazar",2800,30,"High","Urban","FALSE","Dark","Moderate swell","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,603545.401,4108621.605,30,"01<U+222B> 50' 04,095'' W","37<U+222B> 07' 05,559'' N","Rock / Grave / Sand",FALSE,37.11755358,-1.834500399,"<p><strong>Beach name: </strong>El Cantal<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>2800 m<br><strong>Beach width: </strong>30 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",58,"El Descargador","",900,20,"High","Urban","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",FALSE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,604084.439,4110957.587,30,"01<U+222B> 49' 41,087'' W","37<U+222B> 08' 21,133'' N","Sand",FALSE,37.13854606,-1.828109584,"<p><strong>Beach name: </strong>El Descargador<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>900 m<br><strong>Beach width: </strong>20 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",59,"El Sombrerico","",600,15,"Low","Isolated","FALSE","Golden","Calm","Parcial","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,601580.34,4101871.61,30,"01<U+222B> 51' 27,01'' W","37<U+222B> 03' 27,31'' N","Grave / Sand",FALSE,37.05693581,-1.857528475,"<p><strong>Beach name: </strong>El Sombrerico<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>600 m<br><strong>Beach width: </strong>15 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",60,"La Rumina","El Palmeral",1200,20,"High","Urban","FALSE","Dark","Moderate swell","FALSE","FALSE",FALSE,FALSE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,TRUE,TRUE,"FALSE",FALSE,604310.45,4111571.582,30,"01<U+222B> 49' 31,620'' W","37<U+222B> 08' 40,963'' N","Grave / Sand",FALSE,37.14405428,-1.825479847,"<p><strong>Beach name: </strong>La Rumina<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>1200 m<br><strong>Beach width: </strong>20 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",61,"Las Granatillas","",250,20,"Low","Isolated","FALSE","Dark","Calm","Parcial","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,601091,4100602,30,"01<U+222B> 51' 47,42'' W","37<U+222B> 02' 46,330'' N","Stone / Grave / Sand",FALSE,37.04554645,-1.863201777,"<p><strong>Beach name: </strong>Las Granatillas<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>250 m<br><strong>Beach width: </strong>20 m</p>"
"Andalucia","Almeria","",4064,"Mojacar","http://www.mojacar.es",62,"Marina de la Torre","",1900,20,"High","Semiurban","FALSE","Dark","Moderate swell","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,604411.471,4113012.571,30,"01<U+222B> 49' 26,802'' W","37<U+222B> 09' 27,674'' N","Sand",FALSE,37.15702939,-1.8241415,"<p><strong>Beach name: </strong>Marina de la Torre<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Mojacar<br><strong>Beach length: </strong>1900 m<br><strong>Beach width: </strong>20 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",63,"Aguamarga","",550,35,"High","Urban","FALSE","Golden","Calm","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,FALSE,"TRUE",TRUE,TRUE,TRUE,TRUE,"TRUE",TRUE,594882.342,4088634.896,30,"01<U+222B> 56' 04,155'' W","36<U+222B> 56' 20,374'' N","Sand",TRUE,36.93833904,-1.934514355,"<p><strong>Beach name: </strong>Aguamarga<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>550 m<br><strong>Beach width: </strong>35 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",64,"Ancon de Cabo de Gata","Corralete",450,22,"Low","Isolated","FALSE","Golden","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,571914.503,4064671.613,30,"02<U+222B> 11' 40,750'' W","36<U+222B> 43' 30,095'' N","Sand",TRUE,36.72437733,-2.194673179,"<p><strong>Beach name: </strong>Ancon de Cabo de Gata<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>450 m<br><strong>Beach width: </strong>22 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",65,"Cala Arena","",70,15,"Low","Isolated","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,572870,4064201,30,"02<U+222B> 11' 02,390'' W","36<U+222B> 43' 14,560'' N","Sand",TRUE,36.72006244,-2.184019003,"<p><strong>Beach name: </strong>Cala Arena<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>70 m<br><strong>Beach width: </strong>15 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",66,"Calas del Barronal","",500,37,"Low","Isolated","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,576833.609,4065237.677,30,"02<U+222B> 08' 22,250'' W","36<U+222B> 43' 47,077'' N","Sand",TRUE,36.7290941,-2.139535626,"<p><strong>Beach name: </strong>Calas del Barronal<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>500 m<br><strong>Beach width: </strong>37 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",67,"Cala Carbon","",150,15,"Low","Isolated","FALSE","","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,575292,4065238,30,"02<U+222B> 09' 24,40'' W","36<U+222B> 43' 47,530'' N","Stone / Grave",TRUE,36.7292206,-2.156798456,"<p><strong>Beach name: </strong>Cala Carbon<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>150 m<br><strong>Beach width: </strong>15 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",68,"Cala Chica","",225,30,"Low","Isolated","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,578011,4065548,30,"02<U+222B> 07' 34,67'' W","36<U+222B> 43' 56,800'' N","Sand",TRUE,36.73179515,-2.126319638,"<p><strong>Beach name: </strong>Cala Chica<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>225 m<br><strong>Beach width: </strong>30 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",69,"Cala de Enmedio","",130,37,"Medium","Isolated","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,593831.357,4087958.888,30,"01<U+222B> 56' 46,939'' W","36<U+222B> 55' 58,818'' N","Grave / Sand",TRUE,36.93235163,-1.946398496,"<p><strong>Beach name: </strong>Cala de Enmedio<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>130 m<br><strong>Beach width: </strong>37 m</p>"
"Andalucia","Almeria","",4066,"Nijar","http://www.nijar.es",70,"Cala de la Media Luna","",185,37,"High","Isolated","FALSE","Dark","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,575711.581,4065394.66,30,"02<U+222B> 09' 07,427'' W","36<U+222B> 43' 52,495'' N","Sand",TRUE,36.7305993,-2.152084471,"<p><strong>Beach name: </strong>Cala de la Media Luna<br><strong>Autonomous Comunity: </strong>Andalucia<br><strong>County: </strong>Nijar<br><strong>Beach length: </strong>185 m<br><strong>Beach width: </strong>37 m</p>"
